,id,title,year,rated,duration,genre,cast,director,language,imdb_rating,votes
849,tt0112907,Drunks,1995,R,90 min,Drama,"Richard Lewis, Liza Harris, Liam Ahern, George Martin",Peter Cohn,English,6.3,"1,016"
850,tt0117318,The People vs. Larry Flynt,1996,R,130 min,"Biography, Drama","Woody Harrelson, Courtney Love, Edward Norton, Brett Harrelson",Milos Forman,English,7.3,"88,374"
851,tt0116422,Glory Daze,1995,R,100 min,Comedy,"Ben Affleck, Sam Rockwell, Megan Ward, French Stewart",Rich Wilkes,English,5.5,"3,324"
852,tt0117320,A Perfect Candidate,1996,N/A,105 min,Documentary,"Don Baker, Mark Goodin, Mark Merritt, Peter Baker","R.J. Cutler, David Van Taylor",English,7.1,257
853,tt0082846,On Golden Pond,1981,PG,109 min,Drama,"Katharine Hepburn, Henry Fonda, Jane Fonda, Doug McKeon",Mark Rydell,English,7.6,"27,740"
854,tt0072081,The Return of the Pink Panther,1975,G,113 min,"Comedy, Crime, Mystery","Peter Sellers, Christopher Plummer, Catherine Schell, Herbert Lom",Blake Edwards,English,7.1,"25,301"
855,tt0101775,Drop Dead Fred,1991,PG-13,103 min,"Comedy, Drama, Fantasy","Phoebe Cates, Rik Mayall, Marsha Mason, Tim Matheson",Ate de Jong,English,6.0,"27,018"
856,tt0096754,The Abyss,1989,PG-13,140 min,"Adventure, Drama, Mystery, Sci-Fi, Thriller","Ed Harris, Mary Elizabeth Mastrantonio, Michael Biehn, Leo Burmester",James Cameron,English,7.5,"163,476"
857,tt0080749,The Fog,1980,R,89 min,"Horror, Thriller","Adrienne Barbeau, Jamie Lee Curtis, Janet Leigh, John Houseman",John Carpenter,English,6.8,"64,820"
858,tt0082340,Escape from New York,1981,R,99 min,"Action, Adventure, Sci-Fi","Kurt Russell, Lee Van Cleef, Ernest Borgnine, Donald Pleasence",John Carpenter,English,7.2,"127,671"
859,tt0082533,The Howling,1981,R,91 min,Horror,"Dee Wallace, Patrick Macnee, Dennis Dugan, Christopher Stone",Joe Dante,"English, Spanish",6.6,"31,326"
860,tt0091288,Jean de Florette,1986,PG,120 min,"Comedy, Drama","Yves Montand, Gérard Depardieu, Daniel Auteuil, Elisabeth Depardieu",Claude Berri,French,8.0,"24,151"
861,tt0091480,Manon Des Sources,1986,PG,113 min,Drama,"Yves Montand, Daniel Auteuil, Emmanuelle Béart, Hippolyte Girardot",Claude Berri,French,8.0,"20,799"
862,tt0081375,Private Benjamin,1980,R,109 min,"Comedy, War","Goldie Hawn, Eileen Brennan, Armand Assante, Robert Webber",Howard Zieff,English,6.2,"23,694"
863,tt0071853,Monty Python and the Holy Grail,1975,PG,91 min,"Adventure, Comedy, Fantasy","Graham Chapman, John Cleese, Eric Idle, Terry Gilliam","Terry Gilliam, Terry Jones","English, French, Latin",8.2,"502,049"
864,tt0116587,Hustler White,1996,Unrated,79 min,"Drama, Romance","Tony Ward, Bruce La Bruce, Kevin P. Scott, Ivar Johnson","Rick Castro, Bruce La Bruce",English,5.8,"1,211"
865,tt0116212,Entertaining Angels: The Dorothy Day Story,1996,PG-13,110 min,"Biography, Drama, Romance","Moira Kelly, Martin Sheen, Lenny von Dohlen, Melinda Dillon",Michael Ray Rhodes,English,6.2,431
866,tt0116886,The Line King: The Al Hirschfeld Story,1996,Not Rated,86 min,"Documentary, Biography","Julie Andrews, Lauren Bacall, Carol Channing, Cy Coleman",Susan Warms Dryfoos,English,7.0,270
867,tt0118147,When We Were Kings,1996,PG,88 min,"Documentary, Sport","Muhammad Ali, George Foreman, Don King, James Brown",Leon Gast,"English, French",8.0,"15,278"
868,tt0108598,The Wrong Trousers,1993,Not Rated,30 min,"Animation, Short, Comedy, Crime, Family, Sci-Fi",Peter Sallis,Nick Park,English,8.3,"51,187"
869,tt0084589,The Return of Martin Guerre,1982,Not Rated,112 min,"Biography, Crime, Drama, History, Mystery, Romance","Gérard Depardieu, Nathalie Baye, Maurice Barrier, Bernard-Pierre Donnadieu",Daniel Vigne,French,7.4,"4,062"
870,tt0109781,Faust,1994,N/A,97 min,"Animation, Comedy, Drama, Fantasy, Horror","Petr Cepek, Jan Kraus, Vladimír Kudla, Antonin Zacpal",Jan Svankmajer,"Czech, Latin",7.5,"3,499"
871,tt0034493,The Children Are Watching Us,1944,Not Rated,84 min,Drama,"Emilio Cigoli, Luciano De Ambrosis, Isa Pola, Adriano Rimoldi",Vittorio De Sica,Italian,7.7,"2,428"
872,tt0078875,The Tin Drum,1979,R,142 min,"Drama, War","Mario Adorf, Angela Winkler, David Bennent, Katharina Thalbach",Volker Schlöndorff,"German, Italian, Hebrew, Polish, Russian, Latin",7.5,"22,379"
873,tt0069198,The Ruling Class,1972,PG,154 min,"Comedy, Drama, Musical","Hugh Owens, Harry Andrews, Arthur Lowe, William Mervyn",Peter Medak,"English, French, Italian, German, Latin",7.4,"5,749"
874,tt0110521,Mina Tannenbaum,1994,N/A,128 min,Drama,"Romane Bohringer, Elsa Zylberstein, Florence Thomassin, Jean-Philippe Écoffey",Martine Dugowson,French,7.1,916
875,tt0116059,Dear God,1996,PG,112 min,Comedy,"Greg Kinnear, Laurie Metcalf, Maria Pitillo, Tim Conway",Garry Marshall,English,5.5,"3,620"
876,tt0112483,Best of the Best 3: No Turning Back,1995,R,90 min,"Action, Crime, Drama, Thriller","Phillip Rhee, Christopher McDonald, Gina Gershon, Mark Rolston",Phillip Rhee,English,4.9,"1,963"
877,tt0103850,Bob Roberts,1992,R,102 min,"Comedy, Drama","Tim Robbins, Giancarlo Esposito, Alan Rickman, Ray Wise",Tim Robbins,English,7.0,"13,102"
878,tt0095765,Cinema Paradiso,1988,R,155 min,"Drama, Romance","Antonella Attili, Enzo Cannavale, Isa Danieli, Leo Gullotta",Giuseppe Tornatore,Italian,8.5,"232,070"
879,tt0097108,"The Cook, the Thief, His Wife & Her Lover",1989,NC-17,124 min,"Crime, Drama","Richard Bohringer, Michael Gambon, Helen Mirren, Alan Howard",Peter Greenaway,"English, French, Dutch",7.6,"35,122"
880,tt0101700,Delicatessen,1991,R,99 min,"Comedy, Crime","Pascal Benezech, Dominique Pinon, Marie-Laure Dougnac, Jean-Claude Dreyfus","Marc Caro, Jean-Pierre Jeunet",French,7.6,"80,781"
881,tt0101765,The Double Life of Véronique,1991,R,98 min,"Drama, Fantasy, Music, Mystery, Romance","Irène Jacob, Halina Gryglaszewska, Kalina Jedrusik, Aleksander Bardini",Krzysztof Kieslowski,"French, Polish, Italian",7.8,"43,021"
882,tt0101811,Enchanted April,1991,PG,95 min,Drama,"Josie Lawrence, Miranda Richardson, Alfred Molina, Neville Phillips",Mike Newell,"English, Italian",7.4,"6,058"
883,tt0050825,Paths of Glory,1957,Approved,88 min,"Drama, War","Kirk Douglas, Ralph Meeker, Adolphe Menjou, George Macready",Stanley Kubrick,"English, German, Latin",8.4,"179,280"
884,tt0099703,The Grifters,1990,R,110 min,"Crime, Drama, Thriller","Anjelica Huston, John Cusack, Annette Bening, Jan Munroe",Stephen Frears,English,6.9,"25,412"
885,tt0102014,Hear My Song,1991,R,104 min,"Comedy, Drama, Music","Brian Flanagan, Constance Cowley, Marie Mullen, Phil Kelly",Peter Chelsom,English,7.0,"1,502"
886,tt0116209,The English Patient,1996,R,162 min,"Drama, Romance, War","Ralph Fiennes, Juliette Binoche, Willem Dafoe, Kristin Scott Thomas",Anthony Minghella,"English, German, Italian, Arabic",7.4,"179,229"
887,tt0102426,Mediterraneo,1991,R,96 min,"Comedy, Drama, War","Diego Abatantuono, Claudio Bigagli, Giuseppe Cederna, Claudio Bisio",Gabriele Salvatores,"Italian, English, Greek, Turkish",7.5,"13,930"
888,tt0097937,My Left Foot,1989,R,103 min,"Biography, Drama","Daniel Day-Lewis, Brenda Fricker, Alison Whelan, Kirsten Sheridan",Jim Sheridan,English,7.9,"68,357"
889,tt0098724,"Sex, Lies, and Videotape",1989,R,100 min,Drama,"James Spader, Andie MacDowell, Peter Gallagher, Laura San Giacomo",Steven Soderbergh,English,7.2,"50,779"
890,tt0105107,Passion Fish,1992,R,135 min,Drama,"Mary McDonnell, Angela Bassett, Lenore Banks, Will Mahoney",John Sayles,English,7.4,"5,040"
891,tt0105488,Strictly Ballroom,1992,PG,94 min,"Comedy, Drama, Music, Romance","Paul Mercurio, Tara Morice, Bill Hunter, Pat Thomson",Baz Luhrmann,"English, Spanish",7.2,"25,102"
892,tt0096257,The Thin Blue Line,1988,Not Rated,101 min,"Documentary, Crime","Randall Adams, David Harris, Gus Rose, Jackie Johnson",Errol Morris,English,8.0,"21,652"
893,tt0101026,Tie Me Up! Tie Me Down!,1989,NC-17,101 min,"Comedy, Crime, Drama, Romance","Victoria Abril, Antonio Banderas, Loles León, María Barranco",Pedro Almodóvar,Spanish,7.0,"24,933"
894,tt0102370,Madonna: Truth or Dare,1991,R,120 min,"Documentary, Music","Madonna, Donna DeLory, Niki Haris, Luis Camacho",Alek Keshishian,English,6.4,"8,709"
895,tt0100332,Paris Is Burning,1990,R,71 min,Documentary,"Brooke Xtravaganza, André Christian, Dorian Corey, Paris Duprée",Jennie Livingston,English,8.2,"12,908"
896,tt0073486,One Flew Over the Cuckoo's Nest,1975,R,133 min,Drama,"Michael Berryman, Peter Brocco, Dean R. Brooks, Alonzo Brown",Milos Forman,English,8.7,"921,958"
897,tt0078446,Up in Smoke,1978,R,86 min,"Comedy, Music","Cheech Marin, Tommy Chong, Strother Martin, Edie Adams","Lou Adler, Tommy Chong","English, Spanish",7.0,"36,258"
898,tt0080684,Star Wars: Episode V - The Empire Strikes Back,1980,PG,124 min,"Action, Adventure, Fantasy, Sci-Fi","Mark Hamill, Harrison Ford, Carrie Fisher, Billy Dee Williams",Irvin Kershner,English,8.7,"1,167,611"
899,tt0093779,The Princess Bride,1987,PG,98 min,"Adventure, Family, Fantasy, Romance","Cary Elwes, Mandy Patinkin, Chris Sarandon, Christopher Guest",Rob Reiner,English,8.0,"395,432"
